"","s.ccodeIMP","IMP_DATE","t.ccodeIMP","i.date","t.ccodeINV","s.ccodeINV","V_NUMBER","AD_CTY_NAME","CASE_ID","CASE_REPCODE","INV_CTY_NAME","INV_CTY_CODE","PRODUCT","INIT_DATE","P_DUMP_DATE","P_INJ_DATE","P_DUMP_DEC","P_INJ_DEC","P_AD_DATE","P_AD_MEASURE","F_DUMP_DATE","F_INJ_DATE","F_DUMP_DEC","F_INJ_DEC","F_AD_DATE","F_AD_MEASURE","REVOKE_DATE","REVOKE_YEAR","WTO_F_AD_MEASURE","WTO_F_MARGIN_MIN","WTO_F_MARGIN_MAX","WTO_CITATION","s.polity2INV","s.democINV","s.democ.iINV","t.polity2INV","t.democ.iINV","chal","wtopd","s.TX.VAL.AGRI.ZS.UNINV","t.TX.VAL.AGRI.ZS.UNINV","s.NE.TRD.GNFS.ZSINV","t.NE.TRD.GNFS.ZSINV","prevint","s.NY.GDP.PCAP.CDINV","t.NY.GDP.PCAP.CDINV","s.NY.GDP.MKTP.CDINV","t.NY.GDP.MKTP.CDINV","s.NE.EXP.GNFS.ZSINV","t.NE.EXP.GNFS.ZSINV","s.NV.AGR.TOTL.ZSINV","t.NV.AGR.TOTL.ZSINV","sdateINV","cdate","einitdate","t.tenureINV","s.tenureINV","eP_AD_DATE","s.NY.GDP.MKTP.CD_IMP","t.NY.GDP.MKTP.CD_IMP","s.NE.EXP.GNFS.ZS_IMP","t.NE.EXP.GNFS.ZS_IMP","s.NE.TRD.GNFS.ZS_IMP","t.NE.TRD.GNFS.ZS_IMP","s.NY.GDP.PCAP.CD_IMP","t.NY.GDP.PCAP.CD_IMP","s.NV.AGR.TOTL.ZS_IMP","t.NV.AGR.TOTL.ZS_IMP","WTOname.x","s.WTOdate","WTOname.y","t.WTOdate","t.WTOmem","s.WTOmem","t.GATTname","t.GATTdate","s.GATTname","s.GATTdate","s.GATTmem","t.GATTmem","t.polity2_IMP","t.democ_IMP","s.polity2_IMP","s.democ_IMP","s.democ.i_IMP","t.democ.i_IMP"
"2865",560,"2005",710,2003,710,560,"Q4_2012","South Africa","ZAF-AD-242","ZAF-AD-242","China","CHN","Glass Fibre Chopped Strand Mats","11/14/03","MI","MI","A","A","2/11/05","AVD","MI","MI","T","T",".",".",".",".",".",".",".","G/ADP/N/139/ZAF",9,9,1,-7,0,0,1,2.765288661,0.643643193,53.42241522,56.93216421,0,3624.694443,1273.640744,1.68e+11,1.64e+12,27.88013237,29.5575468,3.431935247,12.7973531,"11/14/03",2003-11-14,2003-11-14,244,1612,2005-02-11,2.47e+11,2.26e+12,27.38042954,37.06949052,55.23123554,68.61870494,5185.849388,1731.125235,2.66953686,12.12302312,"South Africa",1995-01-01,"China ",2001-12-11,1,1,NA,NA,"South Africa",1948-06-13,1,NA,-7,0,9,9,1,0
"2866",560,"2005",820,2005,820,560,"Q4_2012","South Africa","ZAF-AD-268","ZAF-AD-265","Malaysia","MYS","Stainless Steel Tubes and Pipes","6/10/05","8/24/05","8/24/05","A","A","9/23/05","AVD","7/18/06","7/18/06","A","N",".",".",".",".",".",".",".",".",9,9,1,3,0,0,1,1.977599158,2.467275997,55.23123554,203.8546446,0,5185.849388,5553.943582,2.47e+11,1.44e+11,27.38042954,112.8989768,2.66953686,8.262291704,"6/10/05",2005-06-10,2005-06-10,NA,NA,2005-09-23,2.47e+11,1.44e+11,27.38042954,112.8989768,55.23123554,203.8546446,5185.849388,5553.943582,2.66953686,8.262291704,"South Africa",1995-01-01,"Malaysia ",1995-01-01,1,1,"Malaysia",1957-10-24,"South Africa",1948-06-13,1,1,3,4,9,9,1,0
"2867",560,"2005",710,2005,710,560,"Q4_2012","South Africa","ZAF-AD-265","ZAF-AD-265","China","CHN","Stainless Steel Tubes and Pipes","6/10/05","8/24/05","8/24/05","A","A","9/23/05","AVD","7/18/06","7/18/06","N","T",".",".",".",".",".",".",".",".",9,9,1,-7,0,0,1,1.977599158,0.522731473,55.23123554,68.61870494,1,5185.849388,1731.125235,2.47e+11,2.26e+12,27.38042954,37.06949052,2.66953686,12.12302312,"6/10/05",2005-06-10,2005-06-10,NA,NA,2005-09-23,2.47e+11,2.26e+12,27.38042954,37.06949052,55.23123554,68.61870494,5185.849388,1731.125235,2.66953686,12.12302312,"South Africa",1995-01-01,"China ",2001-12-11,1,1,NA,NA,"South Africa",1948-06-13,1,NA,-7,0,9,9,1,0
"2868",560,"2005",750,2005,750,560,"Q4_2012","South Africa","ZAF-AD-261","ZAF-AD-260","India","IND","Unframed Glass Mirrors","5/18/05","MI","MI","MI","MI","12/14/05","AVD","MI","MI","A","A","10/25/06","AVD","IF","IF","AVD","68.74","68.74","G/ADP/N/153/ZAF",9,9,1,9,1,0,1,1.977599158,1.267858549,55.23123554,41.30519008,1,5185.849388,740.1142606,2.47e+11,8.34e+11,27.38042954,19.28014883,2.66953686,18.81054342,"5/18/05",2005-05-18,2005-05-18,NA,NA,2005-12-14,2.47e+11,8.34e+11,27.38042954,19.28014883,55.23123554,41.30519008,5185.849388,740.1142606,2.66953686,18.81054342,"South Africa",1995-01-01,"India ",1995-01-01,1,1,"India",1948-07-08,"South Africa",1948-06-13,1,1,9,9,9,9,1,1
"2869",560,"2005",713,2005,713,560,"Q4_2012","South Africa","ZAF-AD-258","ZAF-AD-254","Taiwan","TWN","Polyethylene Terephthalate (PET)","4/8/05","9/28/05","9/28/05","A","A","10/7/05","AVD","2/9/06","2/9/06","A","A","5/30/06","AVD","IF","IF","AVD","75","75","G/ADP/N/145/ZAF",9,9,1,10,1,0,1,1.977599158,NA,55.23123554,NA,1,5185.849388,NA,2.47e+11,NA,27.38042954,NA,2.66953686,NA,"4/8/05",2005-04-08,2005-04-08,NA,NA,2005-10-07,2.47e+11,NA,27.38042954,NA,55.23123554,NA,5185.849388,NA,2.66953686,NA,"South Africa",1995-01-01,"Taiwan",2002-01-01,1,1,NA,NA,"South Africa",1948-06-13,1,NA,10,10,9,9,1,1
"2870",560,"2005",205,2004,205,560,"Q4_2012","South Africa","ZAF-AD-251","ZAF-AD-251","Ireland","IRL","Cheddar Cheese","6/25/04","2/1/05","2/1/05","A","A","2/11/05","AVD","6/1/05","6/1/05","A","N",".",".",".",".",".",".",".",".",9,9,1,10,1,0,1,2.21941209,0.472653307,53.14373976,152.0292122,0,4659.623355,45766.41689,2.19e+11,1.86e+11,26.42246408,83.45215159,3.107980482,2.365220329,"6/25/04",2004-06-25,2004-06-25,2556,1836,2005-02-11,2.47e+11,2.03e+11,27.38042954,81.35590768,55.23123554,151.0055135,5185.849388,48697.57924,2.66953686,1.759530067,"South Africa",1995-01-01,"Ireland ",1995-01-01,1,1,"Ireland",1967-12-22,"South Africa",1948-06-13,1,1,10,10,9,9,1,1
"2871",560,"2005",713,2003,713,560,"Q4_2012","South Africa","ZAF-AD-243","ZAF-AD-242","Taiwan","TWN","Glass Fibre Chopped Strand Mats","11/14/03","MI","MI","A","A","2/11/05","AVD","MI","MI","T","T",".",".",".",".",".",".",".","G/ADP/N/139/ZAF",9,9,1,9,1,0,1,2.765288661,NA,53.42241522,NA,1,3624.694443,NA,1.68e+11,NA,27.88013237,NA,3.431935247,NA,"11/14/03",2003-11-14,2003-11-14,1272,1612,2005-02-11,2.47e+11,NA,27.38042954,NA,55.23123554,NA,5185.849388,NA,2.66953686,NA,"South Africa",1995-01-01,"Taiwan",2002-01-01,1,1,NA,NA,"South Africa",1948-06-13,1,NA,10,10,9,9,1,1
"2872",560,"2005",750,2005,750,560,"Q4_2012","South Africa","ZAF-AD-267","ZAF-AD-265","India","IND","Stainless Steel Tubes and Pipes","6/10/05","8/24/05","8/24/05","A","A","9/23/05","AVD","7/18/06","7/18/06","A","N",".",".",".",".",".",".",".",".",9,9,1,9,1,0,1,1.977599158,1.267858549,55.23123554,41.30519008,1,5185.849388,740.1142606,2.47e+11,8.34e+11,27.38042954,19.28014883,2.66953686,18.81054342,"6/10/05",2005-06-10,2005-06-10,NA,NA,2005-09-23,2.47e+11,8.34e+11,27.38042954,19.28014883,55.23123554,41.30519008,5185.849388,740.1142606,2.66953686,18.81054342,"South Africa",1995-01-01,"India ",1995-01-01,1,1,"India",1948-07-08,"South Africa",1948-06-13,1,1,9,9,9,9,1,1
"2873",560,"2005",750,2005,750,560,"Q4_2012","South Africa","ZAF-AD-255","ZAF-AD-254","India","IND","Polyethylene Terephthalate (PET)","4/8/05","9/28/05","9/28/05","A","A","10/7/05","AVD","2/9/06","2/9/06","A","A","5/30/06","AVD","IF","IF","AVD","54.1","54.1","G/ADP/N/145/ZAF",9,9,1,9,1,0,1,1.977599158,1.267858549,55.23123554,41.30519008,1,5185.849388,740.1142606,2.47e+11,8.34e+11,27.38042954,19.28014883,2.66953686,18.81054342,"4/8/05",2005-04-08,2005-04-08,NA,NA,2005-10-07,2.47e+11,8.34e+11,27.38042954,19.28014883,55.23123554,41.30519008,5185.849388,740.1142606,2.66953686,18.81054342,"South Africa",1995-01-01,"India ",1995-01-01,1,1,"India",1948-07-08,"South Africa",1948-06-13,1,1,9,9,9,9,1,1
"2874",560,"2006",2,2005,2,560,"Q4_2012","South Africa","ZAF-AD-270","ZAF-AD-270","USA","USA","L-Lysine Sulphate and its byproducts from Fermentation (Biolys)","6/24/05","3/29/06","3/29/06","A","A","3/29/06","AVD","9/11/06","9/11/06","A","N",".",".",".",".",".",".",".",".",9,9,1,10,1,0,1,1.977599158,2.530182767,55.23123554,25.47841227,1,5185.849388,44313.58524,2.47e+11,1.31e+13,27.38042954,10.00656719,2.66953686,1.212483968,"6/24/05",2005-06-24,2005-06-24,NA,NA,2006-03-29,2.61e+11,1.39e+13,30.00602007,10.66900468,62.45944658,26.83956444,5407.258649,46443.8102,2.884338356,1.042895226,"South Africa",1995-01-01,"United States of America",1995-01-01,1,1,"United States of America",1948-01-01,"South Africa",1948-06-13,1,1,10,10,9,9,1,1
"2875",560,"2006",710,2005,710,560,"Q4_2012","South Africa","ZAF-AD-273","ZAF-AD-273","China","CHN","Tyres","10/28/05","6/22/06","6/22/06","A","A","7/28/06","AVD","2/12/07","2/12/07","A","N",".",".",".",".",".",".",".",".",9,9,1,-7,0,0,1,1.977599158,0.522731473,55.23123554,68.61870494,1,5185.849388,1731.125235,2.47e+11,2.26e+12,27.38042954,37.06949052,2.66953686,12.12302312,"10/28/05",2005-10-28,2005-10-28,NA,NA,2006-07-28,2.61e+11,2.71e+12,30.00602007,39.12622529,62.45944658,70.55319578,5407.258649,2069.34363,2.884338356,11.11345205,"South Africa",1995-01-01,"China ",2001-12-11,1,1,NA,NA,"South Africa",1948-06-13,1,NA,-7,0,9,9,1,0
"2876",560,"2007",713,2007,713,560,"Q4_2012","South Africa","ZAF-AD-283","ZAF-AD-282","Taiwan","TWN","Plates/Sheets/Film/Foil and Strip of Polymers of Vinyl Chloride (PVC)","6/15/07","10/8/07","10/8/07","A","A","10/26/07","AVD","3/17/08","3/17/08","A","A","4/25/08","AVD","IF","IF","AVD","22.6","22.6","G/ADP/N/180/ZAF",9,9,1,10,1,0,1,1.707272497,NA,65.68891248,NA,1,5850.958488,NA,2.86e+11,NA,31.47657581,NA,3.003946261,NA,"6/15/07",2007-06-15,2007-06-15,NA,NA,2007-10-26,2.86e+11,NA,31.47657581,NA,65.68891248,NA,5850.958488,NA,3.003946261,NA,"South Africa",1995-01-01,"Taiwan",2002-01-01,1,1,NA,NA,"South Africa",1948-06-13,1,NA,10,10,9,9,1,1
"2877",560,"2007",710,2007,710,560,"Q4_2012","South Africa","ZAF-AD-280","ZAF-AD-280","China","CHN","Welded Link Steel Chain","1/26/07","9/11/07","9/11/07","A","A","9/21/07","AVD","1/28/08","1/28/08","A","A","5/9/08","AVD","IF","IF","AVD","2.4","52.9","G/ADP/N/180/ZAF",9,9,1,-7,0,0,1,1.707272497,0.458951894,65.68891248,67.98414918,1,5850.958488,2651.260119,2.86e+11,3.49e+12,31.47657581,38.39804741,3.003946261,10.76971034,"1/26/07",2007-01-26,2007-01-26,NA,NA,2007-09-21,2.86e+11,3.49e+12,31.47657581,38.39804741,65.68891248,67.98414918,5850.958488,2651.260119,3.003946261,10.76971034,"South Africa",1995-01-01,"China ",2001-12-11,1,1,NA,NA,"South Africa",1948-06-13,1,NA,-7,0,9,9,1,0
"2878",560,"2007",710,2007,710,560,"Q4_2012","South Africa","ZAF-AD-282","ZAF-AD-282","China","CHN","Plates/Sheets/Film/Foil and Strip of Polymers of Vinyl Chloride (PVC)","6/15/07","10/8/07","10/8/07","A","A","10/26/07","AVD","3/17/08","3/17/08","A","A","4/25/08","AVD","IF","IF","AVD","32.7","32.7","G/ADP/N/180/ZAF",9,9,1,-7,0,0,1,1.707272497,0.458951894,65.68891248,67.98414918,1,5850.958488,2651.260119,2.86e+11,3.49e+12,31.47657581,38.39804741,3.003946261,10.76971034,"6/15/07",2007-06-15,2007-06-15,NA,NA,2007-10-26,2.86e+11,3.49e+12,31.47657581,38.39804741,65.68891248,67.98414918,5850.958488,2651.260119,3.003946261,10.76971034,"South Africa",1995-01-01,"China ",2001-12-11,1,1,NA,NA,"South Africa",1948-06-13,1,NA,-7,0,9,9,1,0
"2879",560,"2008",380,2008,380,560,"Q4_2012","South Africa","ZAF-AD-285","ZAF-AD-285","Sweden","SWE","Tall Oil Fatty Acid","6/20/08","11/25/08","11/25/08","A","A","12/12/08","AVD","3/20/09","3/20/09","A","A","6/5/09","AVD","IF","IF","AVD","19.1","27","G/ADP/N/188/ZAF",9,9,1,10,1,0,1,1.751775493,3.700366543,74.82349761,100.3061804,1,5511.195079,52730.78206,2.73e+11,4.86e+11,35.88076145,53.52886104,2.98591741,1.734683346,"6/20/08",2008-06-20,2008-06-20,NA,NA,2008-12-12,2.73e+11,4.86e+11,35.88076145,53.52886104,74.82349761,100.3061804,5511.195079,52730.78206,2.98591741,1.734683346,"South Africa",1995-01-01,"Sweden ",1995-01-01,1,1,"Sweden",1950-04-30,"South Africa",1948-06-13,1,1,10,10,9,9,1,1
"2880",560,"2009",710,2009,710,560,"Q4_2012","South Africa","ZAF-AD-288","ZAF-AD-288","China","CHN","Staple Polyester Fibre","1/23/09","10/1/09","10/1/09","A","A","11/6/09","AVD","4/1/10","4/1/10","A","A","5/28/10","SD","IF","IF","SD","MI","MI","G/ADP/N/202/ZAF",9,9,1,-7,0,0,1,1.922156766,0.448398182,55.45923611,49.0212234,1,5658.425895,3748.504063,2.84e+11,4.99e+12,27.29117656,26.71609478,2.922206104,10.3331503,"1/23/09",2009-01-23,2009-01-23,NA,NA,2009-11-06,2.84e+11,4.99e+12,27.29117656,26.71609478,55.45923611,49.0212234,5658.425895,3748.504063,2.922206104,10.3331503,"South Africa",1995-01-01,"China ",2001-12-11,1,1,NA,NA,"South Africa",1948-06-13,1,NA,-7,0,9,9,1,0
"2881",560,"2009",820,2008,820,560,"Q4_2012","South Africa","ZAF-AD-287","ZAF-AD-286","Malaysia","MYS","Stainless Steel Sinks","7/25/08","MI","MI","A","A","4/9/09","AVD","9/17/09","9/17/09","A","A","11/6/09","AVD","IF","IF","AVD","10.7","95.86","G/ADP/N/195/ZAF",9,9,1,6,1,0,1,1.751775493,2.347340836,74.82349761,176.6685542,0,5511.195079,8460.357289,2.73e+11,2.31e+11,35.88076145,99.49970647,2.98591741,9.968595282,"7/25/08",2008-07-25,2008-07-25,NA,NA,2009-04-09,2.84e+11,2.02e+11,27.29117656,91.41679187,55.45923611,162.5591107,5658.425895,7277.762756,2.922206104,9.219100044,"South Africa",1995-01-01,"Malaysia ",1995-01-01,1,1,"Malaysia",1957-10-24,"South Africa",1948-06-13,1,1,6,6,9,9,1,1
"2882",560,"2009",710,2008,710,560,"Q4_2012","South Africa","ZAF-AD-286","ZAF-AD-286","China","CHN","Stainless Steel Sinks","7/25/08","MI","MI","A","A","4/9/09","AVD","9/17/09","9/17/09","A","A","11/6/09","AVD","IF","IF","AVD","0","62.41","G/ADP/N/195/ZAF",9,9,1,-7,0,0,1,1.751775493,0.434411564,74.82349761,62.24882112,1,5511.195079,3413.588648,2.73e+11,4.52e+12,35.88076145,34.9816182,2.98591741,10.7315685,"7/25/08",2008-07-25,2008-07-25,NA,NA,2009-04-09,2.84e+11,4.99e+12,27.29117656,26.71609478,55.45923611,49.0212234,5658.425895,3748.504063,2.922206104,10.3331503,"South Africa",1995-01-01,"China ",2001-12-11,1,1,NA,NA,"South Africa",1948-06-13,1,NA,-7,0,9,9,1,0
"2883",560,"2012",140,2011,140,560,"Q4_2012","South Africa","ZAF-AD-290","ZAF-AD-290","Brazil","BRA","Frozen Meat of Fowls of the Species Gallus Domesticus (whole bird and boneless cuts)","6/24/11","1/30/12","1/30/12","A","A","2/10/12","AVD","MI","MI","MI","MI","MI","MI","MI","MI","MI","MI","MI","MI",9,9,1,8,1,1,1,2.079551962,3.53217088,60.77947851,24.5117143,1,7830.505168,12576.19559,4.04e+11,2.48e+12,30.60592008,11.88916767,2.474505053,5.456271013,"6/24/11",2011-06-24,2011-06-24,NA,NA,2012-02-10,3.82e+11,2.25e+12,29.92032444,12.58720783,61.7601259,26.62092387,7313.974916,11319.97371,2.518135733,5.319042412,"South Africa",1995-01-01,"Brazil ",1995-01-01,1,1,"Brazil",1948-07-30,"South Africa",1948-06-13,1,1,8,8,9,9,1,1
"2884",560,NA,200,1996,200,560,"Q4_2012","South Africa","ZAF-AD-98","ZAF-AD-88","United Kingdom","GBR","Suspension PVC","3/15/96","6/28/96","6/28/96","MI","MI","MI","MI","3/27/97","3/27/97","P","P","3/27/97","AVD","5/8/09","2009","AVD","66","66","G/ADP/N/29/ZAF",9,9,1,10,1,0,1,3.648610553,0.615025704,47.92524681,57.88001216,1,3593.277596,21349.43492,1.44e+11,1.24e+12,24.72934694,29.16154741,4.194740453,1.363270277,"3/15/96",1996-03-15,1996-03-15,1934,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2885",560,NA,200,1995,200,560,"Q4_2012","South Africa","ZAF-AD-77","ZAF-AD-74","United Kingdom","GBR","6-PPD","7/28/95","1/5/96","1/5/96","N","N",".",".","9/13/96","9/13/96","T","T",".",".",".",".",".",".",".",".",9,9,1,10,1,0,1,3.994782614,0.738148648,44.86571607,56.27960438,1,3862.808993,20349.95874,1.51e+11,1.18e+12,22.772486,28.41860465,3.860666569,1.569365601,"7/28/95",1995-07-28,1995-07-28,1703,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2886",560,NA,200,1995,200,560,"Q4_2012","South Africa","ZAF-AD-73","ZAF-AD-72","United Kingdom","GBR","Picks","7/14/95","1/26/96","1/26/96","N","N",".",".","10/11/96","10/11/96","N","N",".",".",".",".",".",".",".",".",9,9,1,10,1,0,1,3.994782614,0.738148648,44.86571607,56.27960438,1,3862.808993,20349.95874,1.51e+11,1.18e+12,22.772486,28.41860465,3.860666569,1.569365601,"7/14/95",1995-07-14,1995-07-14,1689,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2887",560,NA,200,1994,200,560,"Q4_2012","South Africa","ZAF-AD-56","ZAF-AD-54","United Kingdom","GBR","Titanium Dioxide Pigment","5/13/94","2/17/95","2/17/95","A","A","MI","SD","10/24/95","10/24/95","T","T",".",".",".",".",".",".",".",".",9,9,1,10,1,0,0,3.225830386,0.70115628,41.9623741,53.09235912,1,3546.668962,18664.39426,1.36e+11,1.08e+12,22.10279624,26.65288349,4.601190015,1.519478837,"5/13/94",1994-05-13,1994-05-13,1262,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2888",560,NA,200,2001,200,560,"Q4_2012","South Africa","ZAF-AD-232","ZAF-AD-230","United Kingdom","GBR","Carbonless Self-Copy Paper","4/26/01","1/18/02","1/18/02","A","A","MI","MI","7/19/02","7/19/02","A","A","7/19/02","AVD","7/13/07","2007","AVD","7.6","55.7","G/ADP/N/98/ZAF",9,9,1,10,1,0,1,2.627801883,0.453504611,56.20588719,56.10090605,1,2638.15805,25121.03789,1.18e+11,1.49e+12,30.12753668,26.9190061,3.510824368,0.821107531,"4/26/01",2001-04-26,2001-04-26,1455,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2889",560,NA,200,2000,200,560,"Q4_2012","South Africa","ZAF-AD-224","ZAF-AD-219","United Kingdom","GBR","Wires/Rope and Cable","9/22/00","2/8/02","2/8/02","A","A","MI","AVD","8/28/02","8/28/02","A","A","8/28/02","MI","IF","IF","DPU ","42.1","72.4","G/ADP/N/98/ZAF",9,9,1,10,1,0,1,3.376975394,0.478483818,52.78632006,56.46621195,1,3019.946367,25361.93964,1.33e+11,1.49e+12,27.8709062,27.30800829,3.274923749,0.897981114,"9/22/00",2000-09-22,2000-09-22,1239,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2890",560,NA,200,1996,200,560,"Q4_2012","South Africa","ZAF-AD-120","ZAF-AD-119","United Kingdom","GBR","Copper Tubes","9/6/96","6/27/97","6/27/97","N","N",".",".","11/26/97","11/26/97","T","T",".",".",".",".",".",".",".",".",9,9,1,10,1,0,1,3.648610553,0.615025704,47.92524681,57.88001216,1,3593.277596,21349.43492,1.44e+11,1.24e+12,24.72934694,29.16154741,4.194740453,1.363270277,"9/6/96",1996-09-06,1996-09-06,2109,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2891",560,NA,200,1997,200,560,"Q4_2012","South Africa","ZAF-AD-142","ZAF-AD-140","United Kingdom","GBR","Glass Microspheres","5/23/97","8/29/97","8/29/97","A","A","MI","AVD","2/27/98","2/27/98","A","A","2/27/98","AVD","6/14/02","2002","AVD","MI","MI","MI",9,9,1,10,1,0,1,3.927045762,0.689121997,48.03304544,55.99926664,1,3636.171062,23734.42186,1.49e+11,1.38e+12,24.59554052,28.33810414,4.008502012,1.208845861,"5/23/97",1997-05-23,1997-05-23,21,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2892",560,NA,200,1994,200,560,"Q4_2012","South Africa","ZAF-AD-67","ZAF-AD-66","United Kingdom","GBR","Surgical Sutures","12/15/94","MI","MI","N","N",".",".","11/24/95","11/24/95","N","N",".",".",".",".",".",".",".",".",9,9,1,10,1,0,0,3.225830386,0.70115628,41.9623741,53.09235912,1,3546.668962,18664.39426,1.36e+11,1.08e+12,22.10279624,26.65288349,4.601190015,1.519478837,"12/15/94",1994-12-15,1994-12-15,1478,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2893",560,NA,200,1999,200,560,"Q4_2012","South Africa","ZAF-AD-192","ZAF-AD-191","United Kingdom","GBR","Surgical Sutures","2/5/99","11/19/99","11/19/99","MI","MI","MI","MI","5/12/00","5/12/00","MI","MI","5/12/00","MI",".",".",".",".",".",".",9,9,1,10,1,0,1,3.214746066,0.473256333,48.07535622,53.11242851,1,3102.813799,25870.98904,1.33e+11,1.52e+12,25.33468196,25.82740736,3.543098869,0.995674794,"2/5/99",1999-02-05,1999-02-05,644,1732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"United Kingdom",1995-01-01,NA,NA,"United Kingdom",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2894",560,NA,205,1997,205,560,"Q4_2012","South Africa","ZAF-AD-149","ZAF-AD-147","Ireland","IRL","Syringes","12/24/97","7/24/98","7/24/98","A","A","MI","MI","3/12/98","3/12/98","A","A","3/12/98","MI","4/8/04","2004","DPU ","10.44","49.9","G/ADP/N/53/ZAF",9,9,1,10,1,0,1,3.927045762,0.842309561,48.03304544,145.8804032,0,3636.171062,22119.81936,1.49e+11,81271998816,24.59554052,79.38035933,4.008502012,5.283225583,"12/24/97",1997-12-24,1997-12-24,181,1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"Ireland ",1995-01-01,NA,NA,"Ireland",1967-12-22,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2895",560,NA,205,1998,205,560,"Q4_2012","South Africa","ZAF-AD-153","ZAF-AD-151","Ireland","IRL","Hypodermic Needles","1/16/98","7/31/98","7/31/98","MI","MI","MI","MI","3/12/98","3/12/98","A","A","3/12/98","MI","4/8/04","2004","DPU ","5.4","5.4","G/ADP/N/53/ZAF",9,9,1,10,1,0,1,3.775064242,0.635080067,50.16338451,162.0626818,0,3205.168742,23749.71654,1.34e+11,88175477593,25.65286277,86.84473516,3.768703469,4.529079631,"1/16/98",1998-01-16,1998-01-16,204,1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"Ireland ",1995-01-01,NA,NA,"Ireland",1967-12-22,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
"2896",560,NA,210,1992,210,560,"Q4_2012","South Africa","ZAF-AD-10","ZAF-AD-9","Netherlands","NLD","Calcium Acetate","10/9/92","12/4/92","12/4/92","A","A","MI","MI","5/28/93","5/28/93","A","A","5/28/93","SD","11/8/02","2002","SD",".",".",".",6,-88,1,10,1,0,0,3.768509035,4.437926,38.64544172,106.965736,0,3557.111015,22142.4269,1.31e+11,3.36e+11,21.3432727,55.37627796,3.800253638,3.874662389,"10/9/92",1992-10-09,1992-10-09,3627,1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",1995-01-01,"Netherlands ",1995-01-01,NA,NA,"Netherlands",1948-01-01,"South Africa",1948-06-13,NA,NA,NA,NA,NA,NA,NA,NA
