"","obsid","leadid","ccode","idacr","leader","startdate","enddate","bornin","died","eindate","eoutdate","entry","exit","exitcode","prevtimesinoffice","posttenurefate","gender","borndate","yrborn","deathdate","yrdied"
"2790","BNG-1975-1","A2.9-8368",771,"BNG","Moshtaque Ahmed","15/08/1975","06/11/1975","1918","1996",1975-08-15,1975-11-06,1,3,6,0,2,"M",NA,1918,NA,1996
"2791","BNG-1975-2","A2.9-8371",771,"BNG","Ziaur Rahman","06/11/1975","30/05/1981","19/1/1936","30/05/1981",1975-11-06,1981-05-30,1,3,6,0,3,"M",1936-01-19,1936,1981-05-30,1981
"2792","BNG-1981","A2.9-8374",771,"BNG","Sattar","30/05/1981","20/03/1982","1906","1985",1981-05-30,1982-03-20,0,3,6,0,0,"M",NA,1906,NA,1985
"2793","BNG-1982","A2.9-8377",771,"BNG","Ershad","27/03/1982","06/12/1990","1/2/1930","-777",1982-03-27,1990-12-06,1,3,2,0,2,"M",1930-02-01,1930,NA,-777
"2794","BNG-1990","A2.9-8380",771,"BNG","Ahmed","06/12/1990","20/03/1991","1/2/1930","-777",1990-12-06,1991-03-20,1,1,0,0,0,"M",1930-02-01,1930,NA,-777
"2795","BNG-1991","A2.9-8383",771,"BNG","Khaleda Zia","20/03/1991","30/03/1996","1945","-777",1991-03-20,1996-03-30,0,1,0,0,0,"F",NA,1945,NA,-777
"2796","BNG-1996-1","A2.9-8386",771,"BNG","Mohammad Habibur Rahman","30/03/1996","23/06/1996","1930","-777",1996-03-30,1996-06-23,0,1,0,0,0,"M",NA,1930,NA,-777
"2797","BNG-1996-2","A2.9-8389",771,"BNG","Hasina Wazed","23/06/1996","15/07/2001","1947","-777",1996-06-23,2001-07-15,0,1,0,0,0,"F",NA,1947,NA,-777
"2798","BNG-2001-1","A2.9-8392",771,"BNG","Latifur Rahman","15/07/2001","10/10/2001","1936","-777",2001-07-15,2001-10-10,0,1,0,0,0,"M",NA,1936,NA,-777
"2799","BNG-2001-2","A2.9-8395",771,"BNG","Khaleda Zia","10/10/2001","31/12/2004","1945","-777",2001-10-10,2004-12-31,0,-888,0,0,-888,"F",NA,1945,NA,-777
"2800","MYA-1853","A2.9-8398",775,"MYA","Mindon Min","18/02/1853","01/10/1878","08/07/1808","01/10/1878",1853-02-18,1878-10-01,1,2,0,0,-777,"M",1808-07-08,1808,1878-10-01,1878
"2801","MYA-1878","A2.9-8401",775,"MYA","Thibaw Min","01/10/1878","29/11/1885","1859","1916",1878-10-01,1885-11-29,0,4,-999,0,1,"M",NA,1859,NA,1916
"2802","MYA-1885","A2.9-8404",775,"MYA","Taingda Mingyi","29/11/1885","01/01/1886","-999","-999",1885-11-29,1886-01-01,0,4,-999,0,1,"M",NA,NA,NA,NA
"2803","MYA-1948","A2.9-8407",775,"MYA","U Nu","04/01/1948","12/06/1956","25/5/1907","14/02/1995",1948-01-04,1956-06-12,0,1,0,0,0,"M",1907-05-25,1907,1995-02-14,1995
"2804","MYA-1956","A2.9-8410",775,"MYA","U Ba Swe","12/06/1956","01/03/1957","19/4/1915","1987",1956-06-12,1957-03-01,0,1,0,0,0,"M",1915-04-19,1915,NA,1987
"2805","MYA-1957","A2.9-8413",775,"MYA","U Nu","01/03/1957","29/10/1958","25/5/1907","14/02/1995",1957-03-01,1958-10-29,0,1,0,1,0,"M",1907-05-25,1907,1995-02-14,1995
"2806","MYA-1958","A2.9-8416",775,"MYA","Ne Win","29/10/1958","15/03/1960","24/5/1911","05/12/2002",1958-10-29,1960-03-15,0,1,0,0,0,"M",1911-05-24,1911,2002-12-05,2002
"2807","MYA-1960","A2.9-8419",775,"MYA","U Nu","04/04/1960","02/03/1962","25/5/1907","14/02/1995",1960-04-04,1962-03-02,0,3,6,2,2,"M",1907-05-25,1907,1995-02-14,1995
"2808","MYA-1962","A2.9-8422",775,"MYA","Ne Win","02/03/1962","25/07/1988","24/5/1911","05/12/2002",1962-03-02,1988-07-25,1,1,0,1,0,"M",1911-05-24,1911,2002-12-05,2002
"2809","MYA-1988-1","A2.9-8425",775,"MYA","Sein Lwin","25/07/1988","12/08/1988","1924","-777",1988-07-25,1988-08-12,1,1,0,0,0,"M",NA,1924,NA,-777
"2810","MYA-1988-2","A2.9-8428",775,"MYA","Maung Maung","19/08/1988","18/09/1988","11/01/1925","02/07/1994",1988-08-19,1988-09-18,0,3,6,0,0,"M",1925-01-11,1925,1994-07-02,1994
"2811","MYA-1988-3","A2.9-8431",775,"MYA","Saw Maung","18/09/1988","23/04/1992","5/12/1928","1997",1988-09-18,1992-04-23,1,2.1,0,0,0,"M",1928-12-05,1928,NA,1997
"2812","MYA-1992","A2.9-8434",775,"MYA","Than Shwe","23/04/1992","31/12/2004","1933","-777",1992-04-23,2004-12-31,0,-888,0,0,-888,"M",NA,1933,NA,-777
"2813","SRI-1948","A2.9-8437",780,"SRI","Senanayake, Don","04/02/1948","22/03/1952","20/10/1884","1952",1948-02-04,1952-03-22,0,2,0,0,-777,"M",1884-10-20,1884,NA,1952
"2814","SRI-1952","A2.9-8440",780,"SRI","Senanayake, Dudley","26/03/1952","12/10/1953","19/6/1911","1973",1952-03-26,1953-10-12,0,2.1,0,0,0,"M",1911-06-19,1911,NA,1973
"2815","SRI-1953","A2.9-8443",780,"SRI","Kotelawala","12/10/1953","11/04/1956","1897","1980",1953-10-12,1956-04-11,0,1,0,0,1,"M",NA,1897,NA,1980
"2816","SRI-1956","A2.9-8446",780,"SRI","Bandaranaike, S.W.R.D.","12/04/1956","26/09/1959","8/1/1899","26/09/1959",1956-04-12,1959-09-26,0,3,11,0,3,"M",1899-01-08,1899,1959-09-26,1959
"2817","SRI-1959","A2.9-8449",780,"SRI","Dahanayake","26/09/1959","21/03/1960","22/10/1902","1997",1959-09-26,1960-03-21,0,1,0,0,0,"M",1902-10-22,1902,NA,1997
"2818","SRI-1960-1","A2.9-8452",780,"SRI","Senanayake, Dudley","21/03/1960","22/07/1960","19/6/1911","1973",1960-03-21,1960-07-22,0,1,0,1,0,"M",1911-06-19,1911,NA,1973
"2819","SRI-1960-2","A2.9-8455",780,"SRI","Bandaranaike, S","22/07/1960","25/03/1965","17/4/1916","10/10/2000",1960-07-22,1965-03-25,0,1,0,0,0,"F",1916-04-17,1916,2000-10-10,2000
"2820","SRI-1965","A2.9-8458",780,"SRI","Senanayake, Dudley","25/03/1965","28/05/1970","19/6/1911","1973",1965-03-25,1970-05-28,0,1,0,2,0,"M",1911-06-19,1911,NA,1973
"2821","SRI-1970","A2.9-8461",780,"SRI","Bandaranaike, S","31/05/1970","23/01/1977","17/4/1916","10/10/2000",1970-05-31,1977-01-23,0,1,0,1,0,"F",1916-04-17,1916,2000-10-10,2000
"2822","SRI-1977","A2.9-8464",780,"SRI","Jayewardene","23/01/1977","02/01/1989","17/9/1906","01/11/1996",1977-01-23,1989-01-02,0,1,0,0,0,"M",1906-09-17,1906,1996-11-01,1996
"2823","SRI-1989","A2.9-8467",780,"SRI","Premadasa","02/01/1989","01/05/1993","23/6/1924","01/05/1993",1989-01-02,1993-05-01,0,3,111,0,3,"M",1924-06-23,1924,1993-05-01,1993
"2824","SRI-1993","A2.9-8470",780,"SRI","Wijetunge","01/05/1993","12/11/1994","15/2/1922","-777",1993-05-01,1994-11-12,0,1,0,0,0,"M",1922-02-15,1922,NA,-777
"2825","SRI-1994","A2.9-8473",780,"SRI","Kumaratunga","12/11/1994","31/12/2004","29/6/1945","-777",1994-11-12,2004-12-31,0,-888,0,0,-888,"F",1945-06-29,1945,NA,-777
"2826","MAD-1953","A2.9-8476",781,"MAD","Ali Didi","02/09/1953","12/12/1957","1889","1975",1953-09-02,1957-12-12,0,3,2,0,0,"M",NA,1889,NA,1975
"2827","MAD-1957","A2.9-8479",781,"MAD","Nasir","12/12/1957","11/11/1978","2/9/1926","-777",1957-12-12,1978-11-11,0,2.1,0,0,1,"M",1926-09-02,1926,NA,-777
"2828","MAD-1978","A2.9-8482",781,"MAD","Gayoom","11/11/1978","31/12/2004","29/12/1937","-777",1978-11-11,2004-12-31,0,-888,0,0,-888,"M",1937-12-29,1937,NA,-777
"2829","NEP-1846","A2.9-8485",790,"NEP","Jang Bahadur Kunwar","17/09/1846","25/02/1877","18/6/1817","25/02/1877",1846-09-17,1877-02-25,0,2,0,0,-777,"M",1817-06-18,1817,1877-02-25,1877
"2830","NEP-1877","A2.9-8488",790,"NEP","Rana Udip Singh","27/02/1877","21/11/1885","1825","1885",1877-02-27,1885-11-21,0,3,-999,0,3,"M",NA,1825,NA,1885
"2831","NEP-1885","A2.9-8491",790,"NEP","Bira Shamsher Jang Bahadur Rana","23/11/1885","05/03/1901","1852","05/03/1901",1885-11-23,1901-03-05,0,2,0,0,-777,"M",NA,1852,1901-03-05,1901
"2832","NEP-1901-1","A2.9-8494",790,"NEP","Dev Shumshere Jung Bahadur Rana","15/03/1901","26/06/1901","1862","1914",1901-03-15,1901-06-26,0,3,-999,0,1,"M",NA,1862,NA,1914
"2833","NEP-1901-2","A2.9-8497",790,"NEP","Chandra Rana","26/06/1901","22/06/1929","1863","22/06/1929",1901-06-26,1929-06-22,1,2,0,0,-777,"M",NA,1863,1929-06-22,1929
"2834","NEP-1929","A2.9-8500",790,"NEP","Bhim Rana","22/06/1929","01/09/1932","1869","01/09/1932",1929-06-22,1932-09-01,0,2,0,0,-777,"M",NA,1869,1932-09-01,1932
"2835","NEP-1932","A2.9-8503",790,"NEP","Juddha Rana","01/09/1932","28/11/1945","1875","1952",1932-09-01,1945-11-28,0,1,0,0,0,"M",NA,1875,NA,1952
"2836","NEP-1945","A2.9-8506",790,"NEP","Padma Rana","28/11/1945","09/02/1948","1882","09/02/1948",1945-11-28,1948-02-09,0,2,0,0,-777,"M",NA,1882,1948-02-09,1948
"2837","NEP-1948","A2.9-8509",790,"NEP","Mohan Rana","09/02/1948","18/02/1951","23/12/1885","1967",1948-02-09,1951-02-18,0,3,8,0,1,"M",1885-12-23,1885,NA,1967
"2838","NEP-1951","A2.9-8512",790,"NEP","Tribhuvan","18/02/1951","13/03/1955","1906","13/03/1955",1951-02-18,1955-03-13,1,2,0,0,-777,"M",NA,1906,1955-03-13,1955
"2839","NEP-1955","A2.9-8515",790,"NEP","Mahendra","14/03/1955","31/01/1972","11/6/1920","31/01/1972",1955-03-14,1972-01-31,0,2,0,0,-777,"M",1920-06-11,1920,1972-01-31,1972
"2840","NEP-1972","A2.9-8518",790,"NEP","Birendra","31/01/1972","09/11/1990","28/12/1946","01/06/2001",1972-01-31,1990-11-09,0,1,0,0,0,"M",1946-12-28,1946,2001-06-01,2001
"2841","NEP-1990","A2.9-8521",790,"NEP","Krishna Prasad Bhatterai","09/11/1990","26/05/1991","1924","-777",1990-11-09,1991-05-26,0,1,0,0,0,"M",NA,1924,NA,-777
"2842","NEP-1991","A2.9-8524",790,"NEP","Girija Prasad Koirala","26/05/1991","30/11/1994","1925","-777",1991-05-26,1994-11-30,0,1,0,0,0,"M",NA,1925,NA,-777
"2843","NEP-1994","A2.9-8527",790,"NEP","Man Mohan Adhilari","30/11/1994","12/09/1995","1920","1999",1994-11-30,1995-09-12,0,1,0,0,0,"M",NA,1920,NA,1999
"2844","NEP-1995","A2.9-8530",790,"NEP","Sher Bahadur Deuba","12/09/1995","12/03/1997","1946","-777",1995-09-12,1997-03-12,0,1,0,0,0,"M",NA,1946,NA,-777
"2845","NEP-1997-1","A2.9-8533",790,"NEP","Lokendra Bahadur Chand","12/03/1997","07/10/1997","1940","-777",1997-03-12,1997-10-07,0,1,0,0,0,"M",NA,1940,NA,-777
"2846","NEP-1997-2","A2.9-8536",790,"NEP","Surya  Bahadur Thapa","07/10/1997","15/04/1998","1928","-777",1997-10-07,1998-04-15,0,1,0,0,0,"M",NA,1928,NA,-777
"2847","NEP-1998","A2.9-8539",790,"NEP","Girija Prasad Koirala","15/04/1998","31/05/1999","1925","-777",1998-04-15,1999-05-31,0,1,0,1,0,"M",NA,1925,NA,-777
"2848","NEP-1999","A2.9-8542",790,"NEP","Krishna Prasad Bhatterai","31/05/1999","22/03/2000","1924","-777",1999-05-31,2000-03-22,0,1,0,1,0,"M",NA,1924,NA,-777
"2849","NEP-2000","A2.9-8545",790,"NEP","Girija Prasad Koirala","22/03/2000","26/07/2001","1925","-777",2000-03-22,2001-07-26,0,1,0,2,0,"M",NA,1925,NA,-777
"2850","NEP-2001","A2.9-8548",790,"NEP","Sher Bahdur Deuba","26/07/2001","04/10/2002","1946","-777",2001-07-26,2002-10-04,0,1,0,1,0,"M",NA,1946,NA,-777
"2851","NEP-2002","A2.9-8551",790,"NEP","Lokendra Bahadur Chand","11/10/2002","05/06/2003","1940","-777",2002-10-11,2003-06-05,0,1,0,1,0,"M",NA,1940,NA,-777
"2852","NEP-2003","A2.9-8554",790,"NEP","Surya Bahadur Thapa","05/06/2003","03/06/2004","1928","-777",2003-06-05,2004-06-03,0,1,0,1,0,"M",NA,1928,NA,-777
"2853","NEP-2004","A2.9-8557",790,"NEP","Sher Bahdur Deuba","03/06/2004","31/12/2004","13/06/1946","-777",2004-06-03,2004-12-31,0,-888,0,2,-888,"M",1946-06-13,1946,NA,-777
"2854","THI-1868","A2.9-8560",800,"THI","Rama V","01/10/1868","23/10/1910","22/9/1853","23/10/1910",1868-10-01,1910-10-23,0,2,0,0,-777,"M",1853-09-22,1853,1910-10-23,1910
"2855","THI-1910","A2.9-8563",800,"THI","Rama VI","23/10/1910","26/11/1925","1/1/1881","26/11/1925",1910-10-23,1925-11-26,0,2,0,0,-777,"M",1881-01-01,1881,1925-11-26,1925
"2856","THI-1925","A2.9-8566",800,"THI","Rama VII","26/11/1925","10/12/1932","8/11/1893","30/05/1941",1925-11-26,1932-12-10,0,3,6,0,0,"M",1893-11-08,1893,1941-05-30,1941
"2857","THI-1932","A2.9-8569",800,"THI","Phraya Mano","10/12/1932","20/06/1933","1884","1948",1932-12-10,1933-06-20,1,3,6,0,1,"M",NA,1884,NA,1948
"2858","THI-1933","A2.9-8572",800,"THI","Phahon","20/06/1933","21/12/1938","1889","1958",1933-06-20,1938-12-21,1,1,0,0,-666,"M",NA,1889,NA,1958
"2859","THI-1938","A2.9-8575",800,"THI","Plaek Pibulsongkram","26/12/1938","02/08/1944","14/7/1897","11/06/1964",1938-12-26,1944-08-02,0,1,0,0,0,"M",1897-07-14,1897,1964-06-11,1964
"2860","THI-1944","A2.9-8578",800,"THI","Pridi Banomyong","02/08/1944","21/08/1946","11/05/1900","1983",1944-08-02,1946-08-21,0,1,0,0,1,"M",1900-05-11,1900,NA,1983
"2861","THI-1946","A2.9-8581",800,"THI","Plaek Pibulsongkram","21/08/1946","16/09/1957","14/7/1897","11/06/1964",1946-08-21,1957-09-16,0,3,6,1,1,"M",1897-07-14,1897,1964-06-11,1964
"2862","THI-1957-1","A2.9-8584",800,"THI","Pote Sarasin","21/09/1957","27/12/1957","26/03/1906","28/09/2000",1957-09-21,1957-12-27,1,1,0,0,1,"M",1906-03-26,1906,2000-09-28,2000
"2863","THI-1957-2","A2.9-8587",800,"THI","Thanon Kittakachorn","27/12/1957","20/10/1958","11/08/1911","2004",1957-12-27,1958-10-20,0,1,0,0,0,"M",1911-08-11,1911,NA,2004
"2864","THI-1958","A2.9-8590",800,"THI","Sarit","20/10/1958","08/12/1963","16/6/1908","1963",1958-10-20,1963-12-08,1,2,0,0,-777,"M",1908-06-16,1908,NA,1963
"2865","THI-1963","A2.9-8593",800,"THI","Thanon Kittakachorn","08/12/1963","13/10/1973","11/8/1911","2004",1963-12-08,1973-10-13,0,3,2,0,1,"M",1911-08-11,1911,NA,2004
"2866","THI-1973","A2.9-8596",800,"THI","Sanya","14/10/1973","21/02/1975","5/4/1907","2002",1973-10-14,1975-02-21,1,1,0,0,0,"M",1907-04-05,1907,NA,2002
"2867","THI-1975-1","A2.9-8599",800,"THI","Seni Pramoj","21/02/1975","06/03/1975","26/5/1905","28/07/1997",1975-02-21,1975-03-06,0,1,0,0,0,"M",1905-05-26,1905,1997-07-28,1997
"2868","THI-1975-2","A2.9-8602",800,"THI","Kukrot Pramoj","17/03/1975","16/04/1976","20/4/1911","09/10/1995",1975-03-17,1976-04-16,0,1,0,0,0,"M",1911-04-20,1911,1995-10-09,1995
"2869","THI-1976-1","A2.9-8605",800,"THI","Seni Pramoj","20/04/1976","06/10/1976","26/5/1905","28/07/1997",1976-04-20,1976-10-06,0,3,6,1,0,"M",1905-05-26,1905,1997-07-28,1997
"2870","THI-1976-2","A2.9-8608",800,"THI","Sangad","06/10/1976","22/10/1976","3/3/1915","1980",1976-10-06,1976-10-22,1,1,0,0,0,"M",1915-03-03,1915,NA,1980
"2871","THI-1976-3","A2.9-8611",800,"THI","Thanin Kraivichien","22/10/1976","20/10/1977","1927","-777",1976-10-22,1977-10-20,1,3,6,0,0,"M",NA,1927,NA,-777
"2872","THI-1977-1","A2.9-8614",800,"THI","Sangad","20/10/1977","12/11/1977","03/03/1915","1980",1977-10-20,1977-11-12,1,1,0,0,0,"M",1915-03-03,1915,NA,1980
"2873","THI-1977-2","A2.9-8617",800,"THI","Kriangsak","12/11/1977","29/02/1980","17/12/1917","23/12/2003",1977-11-12,1980-02-29,1,1,0,0,0,"M",1917-12-17,1917,2003-12-23,2003
"2874","THI-1980","A2.9-8620",800,"THI","Prem","03/03/1980","04/08/1988","26/8/1920","-777",1980-03-03,1988-08-04,0,1,0,0,0,"M",1920-08-26,1920,NA,-777
"2875","THI-1988","A2.9-8623",800,"THI","Choonhavan","04/08/1988","23/02/1991","25/4/1922","06/05/1998",1988-08-04,1991-02-23,0,3,6,0,1,"M",1922-04-25,1922,1998-05-06,1998
"2876","THI-1991","A2.9-8626",800,"THI","Panyarachun","07/03/1991","04/04/1992","9/8/1932","-777",1991-03-07,1992-04-04,0,1,0,0,0,"M",1932-08-09,1932,NA,-777
"2877","THI-1992-1","A2.9-8629",800,"THI","Kraprayoon","05/04/1992","24/05/1992","1932","-777",1992-04-05,1992-05-24,0,1,0,0,0,"M",NA,1932,NA,-777
"2878","THI-1992-2","A2.9-8632",800,"THI","Panyarachun","10/06/1992","23/09/1992","9/8/1932","-777",1992-06-10,1992-09-23,0,1,0,1,0,"M",1932-08-09,1932,NA,-777
"2879","THI-1992-3","A2.9-8635",800,"THI","Leekpai","23/09/1992","13/07/1995","1938","-777",1992-09-23,1995-07-13,0,1,0,0,0,"M",NA,1938,NA,-777
"2880","THI-1995","A2.9-8638",800,"THI","Silpa-Archa","13/07/1995","01/12/1996","1932","-777",1995-07-13,1996-12-01,0,1,0,0,0,"M",NA,1932,NA,-777
"2881","THI-1996","A2.9-8641",800,"THI","Chavalit Yongchaiyudh","01/12/1996","09/11/1997","15/5/1932","-777",1996-12-01,1997-11-09,0,1,0,0,0,"M",1932-05-15,1932,NA,-777
"2882","THI-1997","A2.9-8644",800,"THI","Leekpai","09/11/1997","09/02/2001","1938","-777",1997-11-09,2001-02-09,0,1,0,1,0,"M",NA,1938,NA,-777
"2883","THI-2001","A2.9-8647",800,"THI","Thaksin Shinawatra","10/02/2001","31/12/2004","1949","-777",2001-02-10,2004-12-31,0,-888,0,0,-888,"M",NA,1949,NA,-777
"2884","CAM-1953","A2.9-8650",811,"CAM","Sihanouk","09/11/1953","18/03/1970","31/10/1922","-777",1953-11-09,1970-03-18,0,3,6,0,1,"M",1922-10-31,1922,NA,-777
"2885","CAM-1970","A2.9-8653",811,"CAM","Lon Nol","18/03/1970","10/04/1975","13/11/1913","17/11/1985",1970-03-18,1975-04-10,1,3,4,0,1,"M",1913-11-13,1913,1985-11-17,1985
"2886","CAM-1975","A2.9-8656",811,"CAM","Pol Pot","11/04/1975","07/01/1979","19/5/1925","15/04/1998",1975-04-11,1979-01-07,1,4,9,0,0,"M",1925-05-19,1925,1998-04-15,1998
"2887","CAM-1979","A2.9-8659",811,"CAM","Heng Samrin","07/01/1979","14/01/1985","25/05/1934","-777",1979-01-07,1985-01-14,0,1,0,0,0,"M",1934-05-25,1934,NA,-777
"2888","CAM-1985","A2.9-8662",811,"CAM","Hun Sen","14/01/1985","21/09/1993","05/08/1952","-777",1985-01-14,1993-09-21,0,1,0,0,0,"M",1952-08-05,1952,NA,-777
"2889","CAM-1993","A2.9-8665",811,"CAM","Ranariddh","21/09/1993","06/07/1997","1944","-777",1993-09-21,1997-07-06,0,3,8,1,1,"M",NA,1944,NA,-777
"2890","CAM-1997","A2.9-8668",811,"CAM","Hun Sen","06/07/1997","31/12/2004","05/08/1952","-777",1997-07-06,2004-12-31,1,-888,0,2,-888,"M",1952-08-05,1952,NA,-777
"2891","LAO-1951","A2.9-8671",812,"LAO","Souvanna Phouma","21/11/1951","25/11/1954","7/10/1901","1984",1951-11-21,1954-11-25,0,1,0,0,0,"M",1901-10-07,1901,NA,1984
"2892","LAO-1954","A2.9-8674",812,"LAO","Katay Don Sasorith","25/11/1954","21/03/1956","1904","1959",1954-11-25,1956-03-21,0,1,0,0,0,"M",NA,1904,NA,1959
"2893","LAO-1956","A2.9-8677",812,"LAO","Souvanna Phouma","21/03/1956","22/07/1958","7/10/1901","1984",1956-03-21,1958-07-22,0,1,0,1,0,"M",1901-10-07,1901,NA,1984
"2894","LAO-1958","A2.9-8680",812,"LAO","Sananikone","15/08/1958","31/12/1959","6/9/1903","1983",1958-08-15,1959-12-31,0,3,6,0,0,"M",1903-09-06,1903,NA,1983
"2895","LAO-1959","A2.9-8683",812,"LAO","Nosavan","31/12/1959","07/01/1960","7/1/1920","-999",1959-12-31,1960-01-07,1,1,0,0,0,"M",1920-01-07,1920,NA,NA
"2896","LAO-1960-1","A2.9-8686",812,"LAO","Kou Abhay Og Long","07/01/1960","31/05/1960","1892","1964",1960-01-07,1960-05-31,1,1,0,0,-666,"M",NA,1892,NA,1964
"2897","LAO-1960-2","A2.9-8689",812,"LAO","Somsanith","31/05/1960","09/08/1960","1913","1975",1960-05-31,1960-08-09,1,3,6,0,0,"M",NA,1913,NA,1975
"2898","LAO-1960-3","A2.9-8692",812,"LAO","Kong Le","09/08/1960","15/08/1960","1934","-999",1960-08-09,1960-08-15,1,1,0,0,1,"M",NA,1934,NA,NA
"2899","LAO-1960-4","A2.9-8695",812,"LAO","Souvanna Phouma","15/08/1960","10/12/1960","7/10/1901","1984",1960-08-15,1960-12-10,1,3,6,2,1,"M",1901-10-07,1901,NA,1984
"2900","LAO-1960-5","A2.9-8698",812,"LAO","Boun Oum","13/12/1960","22/06/1962","12/12/1912","17/03/1980",1960-12-13,1962-06-22,1,1,0,0,0,"M",1912-12-12,1912,1980-03-17,1980
"2901","LAO-1962","A2.9-8701",812,"LAO","Souvanna Phouma","24/06/1962","19/04/1964","7/10/1901","1984",1962-06-24,1964-04-19,0,3,6,3,2,"M",1901-10-07,1901,NA,1984
"2902","LAO-1964-1","A2.9-8704",812,"LAO","Kouprasith","19/04/1964","20/04/1964","1926","-999",1964-04-19,1964-04-20,1,1,0,0,0,"M",NA,1926,NA,NA
"2903","LAO-1964-2","A2.9-8707",812,"LAO","Souvanna Phouma","20/04/1964","02/12/1975","7/10/1901","1984",1964-04-20,1975-12-02,0,3,3,4,0,"M",1901-10-07,1901,NA,1984
"2904","LAO-1975","A2.9-8710",812,"LAO","Phomivan","02/12/1975","25/11/1992","13/12/1920","25/11/1992",1975-12-02,1992-11-25,1,2,0,0,-777,"M",1920-12-13,1920,1992-11-25,1992
"2905","LAO-1992","A2.9-8713",812,"LAO","Phounsavanh","25/11/1992","24/02/1998","1914","-777",1992-11-25,1998-02-24,0,1,0,0,0,"M",NA,1914,NA,-777
"2906","LAO-1998","A2.9-8716",812,"LAO","Siphandon","24/02/1998","31/12/2004","1924","-777",1998-02-24,2004-12-31,0,-888,0,0,-888,"M",NA,1924,NA,-777
"2907","VNM-1847","A2.9-8719",815,"VNM","Tu Duc","10/11/1847","17/07/1883","1829","17/07/1883",1847-11-10,1883-07-17,1,2,0,0,-777,"M",NA,1829,1883-07-17,1883
"2908","VNM-1883-1","A2.9-8722",815,"VNM","Duc Duc","20/07/1883","23/07/1883","1852","23/07/1883",1883-07-20,1883-07-23,0,3,-999,0,3,"M",NA,1852,1883-07-23,1883
"2909","VNM-1883-2","A2.9-8725",815,"VNM","Hiep Hoa","30/07/1883","29/11/1883","1847","29/11/1883",1883-07-30,1883-11-29,1,3,-999,0,3,"M",NA,1847,1883-11-29,1883
"2910","VIE-1883","A2.9-8728",815,"VIE","Regency","02/12/1883","14/10/1885","-999","-999",1883-12-02,1885-10-14,1,4,-999,0,1,"M",NA,NA,NA,NA
"2911","VNM-1885","A2.9-8731",815,"VNM","Dong Khanh","14/10/1885","28/01/1889","1864","1889",1885-10-14,1889-01-28,2,2,0,0,-777,"M",NA,1864,NA,1889
"2912","VNM-1889","A2.9-8734",815,"VNM","Thanh Thai","01/02/1889","03/09/1907","1878","1954",1889-02-01,1907-09-03,0,4,-999,0,1,"M",NA,1878,NA,1954
"2913","DRV-1945","A2.9-8737",816,"DRV","Ho Chi Minh","02/09/1945","03/09/1969","19/5/1890","02/09/1969",1945-09-02,1969-09-03,1,2,0,0,-777,"M",1890-05-19,1890,1969-09-02,1969
"2914","DRV-1969","A2.9-8740",816,"DRV","Le Duan","03/09/1969","10/07/1986","7/4/1908","10/07/1986",1969-09-03,1986-07-10,0,2,0,0,-777,"M",1908-04-07,1908,1986-07-10,1986
"2915","DRV-1986-1","A2.9-8743",816,"DRV","Truong Chinh","10/07/1986","18/12/1986","1907","1988",1986-07-10,1986-12-18,0,1,0,0,0,"M",NA,1907,NA,1988
"2916","DRV-1986-2","A2.9-8746",816,"DRV","Nguyen Van Linh","18/12/1986","27/06/1991","01/07/1915","27/04/1998",1986-12-18,1991-06-27,0,1,0,0,0,"M",1915-07-01,1915,1998-04-27,1998
"2917","DRV-1991","A2.9-8749",816,"DRV","Do Muoi","27/06/1991","29/12/1997","2/2/1917","-777",1991-06-27,1997-12-29,0,1,0,0,0,"M",1917-02-02,1917,NA,-777
"2918","DRV-1997","A2.9-8752",816,"DRV","Phieu","29/12/1997","22/04/2001","27/12/1931","-777",1997-12-29,2001-04-22,0,1,0,0,0,"M",1931-12-27,1931,NA,-777
"2919","DRV-2001","A2.9-8755",816,"DRV","Nong Duc Manh","23/04/2001","31/12/2004","11/09/1940","-777",2001-04-23,2004-12-31,0,-888,0,0,-888,"M",1940-09-11,1940,NA,-777
"2920","RVN-1954-1","A2.9-8758",817,"RVN","Pham Buu Loc","12/01/1954","16/06/1954","1915","1990",1954-01-12,1954-06-16,0,1,0,0,-666,"M",NA,1915,NA,1990
"2921","RVN-1954-2","A2.9-8761",817,"RVN","Quat","16/06/1954","26/06/1954","1909","1979",1954-06-16,1954-06-26,0,1,0,0,0,"M",NA,1909,NA,1979
"2922","RVN-1954-3","A2.9-8764",817,"RVN","Ngo Dinh Diem","26/06/1954","01/11/1963","3/1/1901","01/11/1963",1954-06-26,1963-11-01,1,3,6,0,3,"M",1901-01-03,1901,1963-11-01,1963
"2923","RVN-1963","A2.9-8767",817,"RVN","Minh","01/11/1963","30/01/1964","19/2/1916","06/08/2001",1963-11-01,1964-01-30,1,3,6,0,1,"M",1916-02-19,1916,2001-08-06,2001
"2924","RVN-1964-1","A2.9-8770",817,"RVN","Khanh","30/01/1964","04/11/1964","08/11/1927","-777",1964-01-30,1964-11-04,1,3,2,0,1,"M",1927-11-08,1927,NA,-777
"2925","RVN-1964-2","A2.9-8773",817,"RVN","Van Huong","04/11/1964","26/01/1965","1/12/1903","1982",1964-11-04,1965-01-26,1,3,6,0,0,"M",1903-12-01,1903,NA,1982
"2926","RVN-1965-1","A2.9-8776",817,"RVN","Khahn","26/01/1965","20/02/1965","08/11/1927","-777",1965-01-26,1965-02-20,1,3,16,1,1,"M",1927-11-08,1927,NA,-777
