"","year","ccode","polity2","democ"
"3259",1976,345,-7,0
"3260",1976,490,-9,0
"3261",1976,551,-9,0
"3262",1976,552,4,7
"3263",1977,700,-7,0
"3264",1977,339,-9,0
"3265",1977,615,-9,0
"3266",1977,540,-7,0
"3267",1977,160,-9,0
"3268",1977,900,10,10
"3269",1977,305,10,10
"3270",1977,692,-10,0
"3271",1977,211,10,10
"3272",1977,434,-7,0
"3273",1977,439,1,-88
"3274",1977,760,-10,0
"3275",1977,771,-7,0
"3276",1977,145,-7,0
"3277",1977,571,6,6
"3278",1977,140,-4,2
"3279",1977,516,-7,0
"3280",1977,355,-7,0
"3281",1977,811,-7,0
"3282",1977,20,10,10
"3283",1977,471,-8,0
"3284",1977,402,-4,2
"3285",1977,482,-7,0
"3286",1977,483,-7,0
"3287",1977,155,-7,0
"3288",1977,710,-7,0
"3289",1977,100,8,8
"3290",1977,581,-4,0
"3291",1977,484,-7,0
"3292",1977,94,10,10
"3293",1977,40,-7,0
"3294",1977,352,10,10
"3295",1977,315,-7,0
"3296",1977,390,10,10
"3297",1977,522,-8,0
"3298",1977,42,-3,1
"3299",1977,130,-5,0
"3300",1977,651,-6,0
"3301",1977,411,-7,0
"3302",1977,530,-7,0
"3303",1977,375,10,10
"3304",1977,950,9,9
"3305",1977,220,8,8
"3306",1977,481,-9,0
"3307",1977,420,8,8
"3308",1977,265,-9,0
"3309",1977,255,10,10
"3310",1977,452,-7,0
"3311",1977,404,-7,0
"3312",1977,350,8,8
"3313",1977,90,-3,1
"3314",1977,438,-9,0
"3315",1977,110,1,4
"3316",1977,41,-9,0
"3317",1977,91,-1,1
"3318",1977,310,-7,0
"3319",1977,750,8,8
"3320",1977,850,-7,0
"3321",1977,205,10,10
"3322",1977,630,-10,0
"3323",1977,645,-7,0
"3324",1977,666,9,9
"3325",1977,325,10,10
"3326",1977,437,-9,0
"3327",1977,51,10,10
"3328",1977,663,-10,0
"3329",1977,740,10,10
"3330",1977,501,-7,0
"3331",1977,690,-10,0
"3332",1977,812,-7,0
"3333",1977,450,-6,0
"3334",1977,660,0,-77
"3335",1977,570,-7,0
"3336",1977,620,-7,0
"3337",1977,212,10,10
"3338",1977,435,-7,0
"3339",1977,580,-6,0
"3340",1977,820,4,5
"3341",1977,590,9,9
"3342",1977,553,-9,0
"3343",1977,70,-3,1
"3344",1977,432,-7,0
"3345",1977,712,-7,0
"3346",1977,600,-8,0
"3347",1977,775,-6,0
"3348",1977,541,-8,0
"3349",1977,790,-9,0
"3350",1977,920,10,10
"3351",1977,93,-8,0
"3352",1977,475,-7,0
"3353",1977,436,-7,0
"3354",1977,385,10,10
"3355",1977,210,10,10
"3356",1977,698,-10,0
"3357",1977,770,-7,0
"3358",1977,95,-7,0
"3359",1977,150,-8,0
"3360",1977,135,-7,0
"3361",1977,840,-9,0
"3362",1977,910,4,4
"3363",1977,290,-7,0
"3364",1977,235,9,9
"3365",1977,731,-9,0
"3366",1977,694,-10,0
"3367",1977,732,-8,0
"3368",1977,360,-8,0
"3369",1977,517,-7,0
"3370",1977,560,4,7
"3371",1977,92,-6,0
"3372",1977,670,-10,0
"3373",1977,433,-6,0
"3374",1977,451,-6,0
"3375",1977,830,-2,2
"3376",1977,520,-7,0
"3377",1977,230,5,-88
"3378",1977,780,8,8
"3379",1977,625,-7,0
"3380",1977,115,5,5
"3381",1977,572,-10,0
"3382",1977,380,10,10
"3383",1977,225,10,10
"3384",1977,652,-9,0
"3385",1977,713,-7,0
"3386",1977,510,-6,0
"3387",1977,800,-2,-88
"3388",1977,461,-7,0
"3389",1977,52,8,8
"3390",1977,616,-9,0
"3391",1977,640,9,9
"3392",1977,696,-8,0
"3393",1977,500,-7,0
"3394",1977,200,10,10
"3395",1977,165,-8,0
"3396",1977,2,10,10
"3397",1977,364,-7,0
"3398",1977,101,9,9
"3399",1977,818,-7,0
"3400",1977,678,-6,0
"3401",1977,680,-7,0
"3402",1977,345,-7,0
"3403",1977,490,-9,0
"3404",1977,551,-9,0
"3405",1977,552,4,7
"3406",1978,700,0,-77
"3407",1978,339,-9,0
"3408",1978,615,-9,0
"3409",1978,540,-7,0
"3410",1978,160,-9,0
"3411",1978,900,10,10
"3412",1978,305,10,10
"3413",1978,692,-10,0
"3414",1978,211,10,10
"3415",1978,434,-7,0
"3416",1978,439,5,6
"3417",1978,760,-10,0
"3418",1978,771,-4,0
"3419",1978,145,-4,0
"3420",1978,571,6,6
"3421",1978,140,-4,2
"3422",1978,516,-7,0
"3423",1978,355,-7,0
"3424",1978,811,-7,0
"3425",1978,20,10,10
"3426",1978,471,-8,0
"3427",1978,402,-4,2
"3428",1978,482,-7,0
"3429",1978,483,-3,-88
"3430",1978,155,-7,0
"3431",1978,710,-7,0
"3432",1978,100,8,8
"3433",1978,581,-5,0
"3434",1978,484,-7,0
"3435",1978,94,10,10
"3436",1978,40,-7,0
"3437",1978,352,10,10
"3438",1978,315,-7,0
"3439",1978,390,10,10
"3440",1978,522,-8,0
"3441",1978,42,6,6
"3442",1978,130,-5,0
"3443",1978,651,-6,0
"3444",1978,411,-7,0
"3445",1978,530,-7,0
"3446",1978,375,10,10
"3447",1978,950,9,9
"3448",1978,220,8,8
"3449",1978,481,-9,0
"3450",1978,420,8,8
"3451",1978,265,-9,0
"3452",1978,255,10,10
"3453",1978,452,0,-88
"3454",1978,404,-7,0
"3455",1978,350,8,8
"3456",1978,90,-5,0
"3457",1978,438,-9,0
"3458",1978,110,0,3
"3459",1978,41,-9,0
"3460",1978,91,-1,1
"3461",1978,310,-7,0
"3462",1978,750,8,8
"3463",1978,850,-7,0
"3464",1978,205,10,10
"3465",1978,630,-10,0
"3466",1978,645,-7,0
"3467",1978,666,9,9
"3468",1978,325,10,10
"3469",1978,437,-9,0
"3470",1978,51,10,10
"3471",1978,663,-10,0
"3472",1978,740,10,10
"3473",1978,501,-7,0
"3474",1978,690,-10,0
"3475",1978,812,-7,0
"3476",1978,450,-6,0
"3477",1978,660,0,-77
"3478",1978,570,-7,0
"3479",1978,620,-7,0
"3480",1978,212,10,10
"3481",1978,435,-7,0
"3482",1978,580,-6,0
"3483",1978,820,4,5
"3484",1978,590,9,9
"3485",1978,553,-9,0
"3486",1978,70,-3,1
"3487",1978,432,-7,0
"3488",1978,712,-7,0
"3489",1978,600,-8,0
"3490",1978,775,-6,0
"3491",1978,541,-8,0
"3492",1978,790,-9,0
"3493",1978,920,10,10
"3494",1978,93,-8,0
"3495",1978,475,0,-88
"3496",1978,436,-7,0
"3497",1978,385,10,10
"3498",1978,210,10,10
"3499",1978,698,-10,0
"3500",1978,770,-7,0
"3501",1978,95,-6,0
"3502",1978,150,-8,0
"3503",1978,135,-2,-88
"3504",1978,840,-9,0
"3505",1978,910,4,4
"3506",1978,290,-7,0
"3507",1978,235,9,9
"3508",1978,731,-9,0
"3509",1978,694,-10,0
"3510",1978,732,-8,0
"3511",1978,360,-8,0
"3512",1978,517,-7,0
"3513",1978,560,4,7
"3514",1978,92,-6,0
"3515",1978,670,-10,0
"3516",1978,433,-2,2
"3517",1978,451,-7,0
"3518",1978,830,-2,2
"3519",1978,940,7,7
"3520",1978,520,-7,0
"3521",1978,230,9,9
"3522",1978,780,6,6
"3523",1978,625,-7,0
"3524",1978,115,5,5
"3525",1978,572,-10,0
"3526",1978,380,10,10
"3527",1978,225,10,10
"3528",1978,652,-9,0
"3529",1978,713,-7,0
"3530",1978,510,-6,0
"3531",1978,800,2,3
"3532",1978,461,-7,0
"3533",1978,52,8,8
"3534",1978,616,-9,0
"3535",1978,640,9,9
"3536",1978,696,-8,0
"3537",1978,500,-7,0
"3538",1978,200,10,10
"3539",1978,165,-7,0
"3540",1978,2,10,10
"3541",1978,364,-7,0
"3542",1978,101,9,9
"3543",1978,818,-7,0
"3544",1978,678,-6,0
"3545",1978,680,-8,0
"3546",1978,345,-7,0
"3547",1978,490,-9,0
"3548",1978,551,-9,0
"3549",1978,552,4,7
"3550",1979,700,NA,-66
"3551",1979,339,-9,0
"3552",1979,615,-9,0
"3553",1979,540,-7,0
"3554",1979,160,-9,0
"3555",1979,900,10,10
"3556",1979,305,10,10
"3557",1979,692,-10,0
"3558",1979,211,10,10
"3559",1979,434,-7,0
"3560",1979,439,5,6
"3561",1979,760,-10,0
"3562",1979,771,-4,0
"3563",1979,145,-4,0
"3564",1979,571,6,6
"3565",1979,140,-4,2
"3566",1979,516,-7,0
"3567",1979,355,-7,0
"3568",1979,811,NA,-66
"3569",1979,20,10,10
"3570",1979,471,-8,0
"3571",1979,402,-4,2
"3572",1979,482,-7,0
"3573",1979,483,0,-77
"3574",1979,155,-7,0
"3575",1979,710,-7,0
"3576",1979,100,8,8
"3577",1979,581,-5,0
"3578",1979,484,-8,0
"3579",1979,94,10,10
"3580",1979,40,-7,0
"3581",1979,352,10,10
"3582",1979,315,-7,0
"3583",1979,390,10,10
"3584",1979,522,-8,0
"3585",1979,42,6,6
"3586",1979,130,9,9
"3587",1979,651,-6,0
"3588",1979,411,-7,0
"3589",1979,530,-7,0
"3590",1979,375,10,10
"3591",1979,950,9,9
"3592",1979,220,8,8
"3593",1979,481,-9,0
"3594",1979,420,8,8
"3595",1979,265,-9,0
"3596",1979,255,10,10
"3597",1979,452,6,6
"3598",1979,404,-7,0
"3599",1979,350,8,8
"3600",1979,90,-5,0
"3601",1979,438,-9,0
"3602",1979,110,0,3
"3603",1979,41,-9,0
"3604",1979,91,-1,1
"3605",1979,310,-7,0
"3606",1979,750,8,8
"3607",1979,850,-7,0
"3608",1979,205,10,10
"3609",1979,630,0,-88
"3610",1979,645,-9,0
"3611",1979,666,9,9
"3612",1979,325,10,10
"3613",1979,437,-9,0
"3614",1979,51,10,10
"3615",1979,663,-10,0
"3616",1979,740,10,10
"3617",1979,501,-6,0
"3618",1979,690,-10,0
"3619",1979,812,-7,0
"3620",1979,450,-6,0
"3621",1979,660,0,-77
"3622",1979,570,-7,0
"3623",1979,620,-7,0
"3624",1979,212,10,10
"3625",1979,435,-7,0
"3626",1979,580,-6,0
"3627",1979,820,4,5
"3628",1979,590,9,9
"3629",1979,553,-9,0
"3630",1979,70,-3,1
"3631",1979,432,-7,0
"3632",1979,712,-7,0
"3633",1979,600,-8,0
"3634",1979,775,-6,0
"3635",1979,541,-8,0
"3636",1979,790,-9,0
"3637",1979,920,10,10
"3638",1979,93,0,-77
"3639",1979,475,7,8
"3640",1979,436,-7,0
"3641",1979,385,10,10
"3642",1979,210,10,10
"3643",1979,698,-10,0
"3644",1979,770,-7,0
"3645",1979,95,-6,0
"3646",1979,150,-8,0
"3647",1979,135,3,-88
"3648",1979,840,-9,0
"3649",1979,910,4,4
"3650",1979,290,-7,0
"3651",1979,235,9,9
"3652",1979,731,-9,0
"3653",1979,694,-10,0
"3654",1979,732,-8,0
"3655",1979,360,-8,0
"3656",1979,517,-7,0
"3657",1979,560,4,7
"3658",1979,92,-4,-88
"3659",1979,670,-10,0
"3660",1979,433,-2,2
"3661",1979,451,-7,0
"3662",1979,830,-2,2
"3663",1979,940,7,7
"3664",1979,520,-7,0
"3665",1979,230,9,9
"3666",1979,780,6,6
"3667",1979,625,-7,0
"3668",1979,115,5,5
"3669",1979,572,-10,0
"3670",1979,380,10,10
"3671",1979,225,10,10
"3672",1979,652,-9,0
"3673",1979,713,-7,0
"3674",1979,510,-6,0
"3675",1979,800,2,3
"3676",1979,461,-7,0
"3677",1979,52,8,8
"3678",1979,616,-9,0
"3679",1979,640,9,9
"3680",1979,696,-8,0
"3681",1979,500,NA,-66
"3682",1979,200,10,10
"3683",1979,165,-7,0
"3684",1979,2,10,10
"3685",1979,364,-7,0
"3686",1979,101,9,9
"3687",1979,818,-7,0
"3688",1979,678,-6,0
"3689",1979,680,-8,0
"3690",1979,345,-7,0
"3691",1979,490,-9,0
"3692",1979,551,-9,0
"3693",1979,552,4,-88
"3694",1980,700,NA,-66
"3695",1980,339,-9,0
"3696",1980,615,-9,0
"3697",1980,540,-7,0
"3698",1980,160,-9,0
"3699",1980,900,10,10
"3700",1980,305,10,10
"3701",1980,692,-10,0
"3702",1980,211,10,10
"3703",1980,434,-7,0
"3704",1980,439,-7,0
"3705",1980,760,-10,0
"3706",1980,771,-4,0
"3707",1980,145,-7,0
"3708",1980,571,6,6
"3709",1980,140,-4,2
"3710",1980,516,-7,0
"3711",1980,355,-7,0
"3712",1980,811,NA,-66
"3713",1980,20,10,10
"3714",1980,471,-8,0
"3715",1980,402,-4,2
"3716",1980,482,-7,0
"3717",1980,483,0,-77
"3718",1980,155,-7,0
"3719",1980,710,-7,0
"3720",1980,100,8,8
"3721",1980,581,-5,0
"3722",1980,484,-8,0
"3723",1980,94,10,10
"3724",1980,40,-7,0
"3725",1980,352,10,10
"3726",1980,315,-7,0
"3727",1980,390,10,10
"3728",1980,522,-8,0
"3729",1980,42,6,6
"3730",1980,130,9,9
"3731",1980,651,-6,0
"3732",1980,411,-7,0
"3733",1980,530,-7,0
"3734",1980,375,10,10
"3735",1980,950,9,9
"3736",1980,220,8,8
"3737",1980,481,-9,0
"3738",1980,420,8,8
"3739",1980,265,-9,0
"3740",1980,255,10,10
"3741",1980,452,6,6
"3742",1980,404,-7,0
"3743",1980,350,8,8
"3744",1980,90,-5,0
"3745",1980,438,-9,0
"3746",1980,110,-7,0
"3747",1980,41,-9,0
"3748",1980,91,1,-88
"3749",1980,310,-7,0
"3750",1980,750,8,8
"3751",1980,850,-7,0
"3752",1980,205,10,10
"3753",1980,630,-2,-88
"3754",1980,645,-9,0
"3755",1980,666,9,9
"3756",1980,325,10,10
"3757",1980,437,-9,0
"3758",1980,51,10,10
"3759",1980,663,-10,0
"3760",1980,740,10,10
"3761",1980,501,-6,0
"3762",1980,690,-10,0
"3763",1980,812,-7,0
"3764",1980,450,-7,0
"3765",1980,660,0,-77
"3766",1980,570,-7,0
"3767",1980,620,-7,0
"3768",1980,212,10,10
"3769",1980,435,-7,0
"3770",1980,580,-6,0
"3771",1980,820,4,5
"3772",1980,590,9,9
"3773",1980,553,-9,0
"3774",1980,70,-3,1
"3775",1980,432,-7,0
"3776",1980,712,-7,0
"3777",1980,600,-8,0
"3778",1980,775,-8,0
"3779",1980,541,-8,0
"3780",1980,790,-9,0
"3781",1980,920,10,10
"3782",1980,93,0,-77
"3783",1980,475,7,8
"3784",1980,436,-7,0
"3785",1980,385,10,10
"3786",1980,210,10,10
"3787",1980,698,-10,0
"3788",1980,770,-7,0
"3789",1980,95,-6,0
"3790",1980,150,-8,0
"3791",1980,135,7,7
"3792",1980,840,-9,0
"3793",1980,910,4,4
"3794",1980,290,-6,0
"3795",1980,235,9,9
"3796",1980,731,-9,0
"3797",1980,694,-10,0
"3798",1980,732,-8,0
"3799",1980,360,-8,0
"3800",1980,517,-7,0
"3801",1980,560,4,7
"3802",1980,92,-2,-88
"3803",1980,670,-10,0
"3804",1980,433,-2,2
"3805",1980,451,-7,0
"3806",1980,830,-2,2
"3807",1980,940,7,7
"3808",1980,520,-7,0
"3809",1980,230,9,9
"3810",1980,780,6,6
"3811",1980,625,-7,0
"3812",1980,115,-1,1
"3813",1980,572,-10,0
"3814",1980,380,10,10
"3815",1980,225,10,10
"3816",1980,652,-9,0
"3817",1980,713,-7,0
"3818",1980,510,-6,0
"3819",1980,800,2,3
"3820",1980,461,-7,0
"3821",1980,52,8,8
"3822",1980,616,-9,0
"3823",1980,640,-5,2
"3824",1980,696,-8,0
"3825",1980,500,3,4
"3826",1980,200,10,10
"3827",1980,165,-7,0
"3828",1980,2,10,10
"3829",1980,364,-7,0
"3830",1980,101,9,9
"3831",1980,818,-7,0
"3832",1980,678,-6,0
"3833",1980,680,-8,0
"3834",1980,345,-5,1
"3835",1980,490,-9,0
"3836",1980,551,-9,0
"3837",1980,552,4,5
"3838",1981,700,NA,-66
"3839",1981,339,-9,0
"3840",1981,615,-9,0
"3841",1981,540,-7,0
"3842",1981,160,-8,0
"3843",1981,900,10,10
"3844",1981,305,10,10
"3845",1981,692,-10,0
"3846",1981,211,10,10
"3847",1981,434,-7,0
"3848",1981,439,-7,0
"3849",1981,760,-10,0
"3850",1981,771,-4,0
"3851",1981,145,-7,0
"3852",1981,571,6,6
"3853",1981,140,-4,2
"3854",1981,516,-7,0
"3855",1981,355,-7,0
"3856",1981,811,NA,-66
"3857",1981,20,10,10
"3858",1981,471,-8,0
"3859",1981,402,-4,2
"3860",1981,482,-7,0
"3861",1981,483,0,-77
"3862",1981,155,-7,0
"3863",1981,710,-7,0
"3864",1981,100,8,8
"3865",1981,581,-5,0
"3866",1981,484,-8,0
"3867",1981,94,10,10
"3868",1981,40,-7,0
"3869",1981,352,10,10
"3870",1981,315,-7,0
"3871",1981,390,10,10
"3872",1981,522,-8,0
"3873",1981,42,6,6
"3874",1981,130,9,9
"3875",1981,651,-6,0
"3876",1981,411,-7,0
"3877",1981,530,-7,0
"3878",1981,375,10,10
"3879",1981,950,9,9
"3880",1981,220,8,8
"3881",1981,481,-9,0
"3882",1981,420,7,7
"3883",1981,265,-9,0
"3884",1981,255,10,10
"3885",1981,452,-7,0
"3886",1981,404,-7,0
"3887",1981,350,8,8
"3888",1981,90,-5,0
"3889",1981,438,-9,0
"3890",1981,110,-7,0
"3891",1981,41,-9,0
"3892",1981,91,4,-88
"3893",1981,310,-7,0
"3894",1981,750,8,8
"3895",1981,850,-7,0
"3896",1981,205,10,10
"3897",1981,630,-4,-88
"3898",1981,645,-9,0
"3899",1981,666,9,9
"3900",1981,325,10,10
"3901",1981,437,-9,0
"3902",1981,51,10,10
"3903",1981,663,-10,0
"3904",1981,740,10,10
"3905",1981,501,-6,0
"3906",1981,690,-8,0
"3907",1981,812,-7,0
"3908",1981,450,-7,0
"3909",1981,660,0,-77
"3910",1981,570,-7,0
"3911",1981,620,-7,0
"3912",1981,212,10,10
"3913",1981,435,-7,0
"3914",1981,580,-6,0
"3915",1981,820,4,5
"3916",1981,590,9,9
"3917",1981,553,-9,0
"3918",1981,70,-3,1
"3919",1981,432,-7,0
"3920",1981,712,-7,0
"3921",1981,600,-8,0
"3922",1981,775,-8,0
"3923",1981,541,-8,0
"3924",1981,790,-2,2
"3925",1981,920,10,10
"3926",1981,93,-5,0
"3927",1981,475,7,8
"3928",1981,436,-7,0
"3929",1981,385,10,10
"3930",1981,210,10,10
"3931",1981,698,-10,0
"3932",1981,770,-7,0
"3933",1981,95,-6,0
"3934",1981,150,-8,0
"3935",1981,135,7,7
"3936",1981,840,-8,0
"3937",1981,910,4,4
"3938",1981,290,-8,0
"3939",1981,235,9,9
"3940",1981,731,-9,0
"3941",1981,694,-10,0
"3942",1981,732,-5,0
"3943",1981,360,-8,0
"3944",1981,517,-7,0
"3945",1981,560,4,7
"3946",1981,92,0,-88
"3947",1981,670,-10,0
"3948",1981,433,-1,2
"3949",1981,451,-7,0
"3950",1981,830,-2,2
"3951",1981,940,7,7
"3952",1981,520,-7,0
"3953",1981,230,9,9
"3954",1981,780,6,6
"3955",1981,625,-7,0
"3956",1981,115,-1,1
"3957",1981,572,-10,0
"3958",1981,380,10,10
"3959",1981,225,10,10
"3960",1981,652,-9,0
"3961",1981,713,-7,0
"3962",1981,510,-6,0
"3963",1981,800,2,3
"3964",1981,461,-7,0
"3965",1981,52,8,8
"3966",1981,616,-8,0
"3967",1981,640,-5,2
"3968",1981,696,-8,0
"3969",1981,500,3,4
"3970",1981,200,10,10
"3971",1981,165,-7,0
"3972",1981,2,10,10
"3973",1981,364,-7,0
"3974",1981,101,9,9
"3975",1981,818,-7,0
"3976",1981,678,-6,0
"3977",1981,680,-8,0
"3978",1981,345,-5,1
"3979",1981,490,-9,0
"3980",1981,551,-9,0
"3981",1981,552,4,5
"3982",1982,700,NA,-66
"3983",1982,339,-9,0
"3984",1982,615,-9,0
"3985",1982,540,-7,0
"3986",1982,160,-8,0
"3987",1982,900,10,10
"3988",1982,305,10,10
"3989",1982,692,-10,0
"3990",1982,211,10,10
"3991",1982,434,-7,0
"3992",1982,439,-7,0
"3993",1982,760,-10,0
"3994",1982,771,-7,0
"3995",1982,145,8,8
"3996",1982,571,6,6
"3997",1982,140,-3,2
"3998",1982,516,-7,0
"3999",1982,355,-7,0
"4000",1982,811,NA,-66
"4001",1982,20,10,10
"4002",1982,471,-7,0
"4003",1982,402,-4,2
"4004",1982,482,-7,0
"4005",1982,483,0,-77
"4006",1982,155,-7,0
"4007",1982,710,-7,0
"4008",1982,100,8,8
"4009",1982,581,-6,0
"4010",1982,484,-8,0
"4011",1982,94,10,10
"4012",1982,40,-7,0
"4013",1982,352,10,10
"4014",1982,315,-7,0
"4015",1982,390,10,10
"4016",1982,522,-8,0
"4017",1982,42,6,6
"4018",1982,130,9,9
"4019",1982,651,-6,0
"4020",1982,411,-7,0
"4021",1982,530,-7,0
"4022",1982,375,10,10
"4023",1982,950,9,9
"4024",1982,220,8,8
"4025",1982,481,-9,0
"4026",1982,420,7,7
"4027",1982,265,-9,0
"4028",1982,255,10,10
"4029",1982,452,-7,0
"4030",1982,404,-7,0
"4031",1982,350,8,8
"4032",1982,90,-7,0
"4033",1982,438,-9,0
"4034",1982,110,-7,0
"4035",1982,41,-9,0
"4036",1982,91,6,6
"4037",1982,310,-7,0
"4038",1982,750,8,8
"4039",1982,850,-7,0
"4040",1982,205,10,10
"4041",1982,630,-6,0
"4042",1982,645,-9,0
"4043",1982,666,9,9
"4044",1982,325,10,10
"4045",1982,437,-9,0
"4046",1982,51,10,10
"4047",1982,663,-10,0
"4048",1982,740,10,10
"4049",1982,501,-7,0
"4050",1982,690,-8,0
"4051",1982,812,-7,0
"4052",1982,450,-7,0
"4053",1982,660,0,-77
"4054",1982,570,-7,0
"4055",1982,620,-7,0
"4056",1982,212,10,10
"4057",1982,435,-7,0
"4058",1982,580,-6,0
"4059",1982,820,4,5
"4060",1982,590,10,10
"4061",1982,553,-9,0
"4062",1982,70,-3,1
"4063",1982,432,-7,0
"4064",1982,712,-7,0
"4065",1982,600,-8,0
"4066",1982,775,-8,0
"4067",1982,541,-8,0
"4068",1982,790,-2,2
"4069",1982,920,10,10
"4070",1982,93,-5,0
"4071",1982,475,7,8
"4072",1982,436,-7,0
"4073",1982,385,10,10
"4074",1982,210,10,10
"4075",1982,698,-10,0
"4076",1982,770,-7,0
"4077",1982,95,-5,0
"4078",1982,150,-8,0
"4079",1982,135,7,7
"4080",1982,840,-7,0
"4081",1982,910,4,4
"4082",1982,290,-8,0
"4083",1982,235,10,10
"4084",1982,731,-9,0
"4085",1982,694,-10,0
"4086",1982,732,-5,0
"4087",1982,360,-8,0
"4088",1982,517,-7,0
"4089",1982,560,4,7
"4090",1982,92,2,-88
"4091",1982,670,-10,0
"4092",1982,433,-1,2
"4093",1982,451,-7,0
"4094",1982,830,-2,2
"4095",1982,940,7,7
"4096",1982,520,-7,0
"4097",1982,230,10,10
"4098",1982,780,5,6
"4099",1982,625,-7,0
"4100",1982,115,-6,0
"4101",1982,572,-10,0
"4102",1982,380,10,10
"4103",1982,225,10,10
"4104",1982,652,-9,0
"4105",1982,713,-7,0
"4106",1982,510,-6,0
"4107",1982,800,2,3
"4108",1982,461,-7,0
"4109",1982,52,8,8
"4110",1982,616,-8,0
"4111",1982,640,-5,2
"4112",1982,696,-8,0
"4113",1982,500,3,4
"4114",1982,200,10,10
"4115",1982,165,-7,0
"4116",1982,2,10,10
"4117",1982,364,-7,0
"4118",1982,101,9,9
"4119",1982,818,-7,0
"4120",1982,678,-6,0
"4121",1982,680,-8,0
"4122",1982,345,-5,1
"4123",1982,490,-9,0
"4124",1982,551,-9,0
"4125",1982,552,4,5
"4126",1983,700,NA,-66
"4127",1983,339,-9,0
"4128",1983,615,-9,0
"4129",1983,540,-7,0
"4130",1983,160,8,8
"4131",1983,900,10,10
"4132",1983,305,10,10
"4133",1983,692,-10,0
"4134",1983,211,10,10
"4135",1983,434,-7,0
"4136",1983,439,-7,0
"4137",1983,760,-10,0
"4138",1983,771,-7,0
"4139",1983,145,8,8
"4140",1983,571,6,6
"4141",1983,140,-3,2
"4142",1983,516,-7,0
"4143",1983,355,-7,0
"4144",1983,811,NA,-66
"4145",1983,20,10,10
"4146",1983,471,-8,0
"4147",1983,402,-4,2
"4148",1983,482,-7,0
"4149",1983,483,0,-77
"4150",1983,155,-6,0
"4151",1983,710,-7,0
"4152",1983,100,8,8
"4153",1983,581,-6,0
"4154",1983,484,-8,0
"4155",1983,94,10,10
"4156",1983,40,-7,0
"4157",1983,352,10,10
"4158",1983,315,-7,0
"4159",1983,390,10,10
"4160",1983,522,-8,0
"4161",1983,42,6,6
"4162",1983,130,9,9
"4163",1983,651,-6,0
"4164",1983,411,-7,0
"4165",1983,530,-7,0
"4166",1983,375,10,10
"4167",1983,950,9,9
"4168",1983,220,8,8
"4169",1983,481,-9,0
"4170",1983,420,7,7
"4171",1983,265,-9,0
"4172",1983,255,10,10
"4173",1983,452,-7,0
"4174",1983,404,-7,0
"4175",1983,350,8,8
"4176",1983,90,-7,0
"4177",1983,438,-9,0
"4178",1983,110,-7,0
"4179",1983,41,-9,0
"4180",1983,91,6,6
"4181",1983,310,-7,0
"4182",1983,750,8,8
"4183",1983,850,-7,0
"4184",1983,205,10,10
"4185",1983,630,-6,0
"4186",1983,645,-9,0
"4187",1983,666,9,9
"4188",1983,325,10,10
"4189",1983,437,-9,0
"4190",1983,51,10,10
"4191",1983,663,-10,0
"4192",1983,740,10,10
"4193",1983,501,-7,0
"4194",1983,690,-8,0
"4195",1983,812,-7,0
"4196",1983,450,-7,0
"4197",1983,660,0,-77
"4198",1983,570,-7,0
"4199",1983,620,-7,0
"4200",1983,212,10,10
"4201",1983,435,-7,0
"4202",1983,580,-6,0
"4203",1983,820,4,5
"4204",1983,590,10,10
"4205",1983,553,-9,0
"4206",1983,70,-3,1
"4207",1983,432,-7,0
"4208",1983,712,-7,0
"4209",1983,600,-8,0
"4210",1983,775,-8,0
"4211",1983,541,-8,0
"4212",1983,790,-2,2
"4213",1983,920,10,10
"4214",1983,93,-5,0
"4215",1983,475,7,8
"4216",1983,436,-7,0
"4217",1983,385,10,10
"4218",1983,210,10,10
"4219",1983,698,-10,0
"4220",1983,770,-7,0
"4221",1983,95,-5,0
"4222",1983,150,-8,0
"4223",1983,135,7,7
"4224",1983,840,-6,0
"4225",1983,910,4,4
"4226",1983,290,-7,0
"4227",1983,235,10,10
"4228",1983,731,-9,0
"4229",1983,694,-10,0
"4230",1983,732,-5,0
"4231",1983,360,-8,0
"4232",1983,517,-7,0
"4233",1983,560,4,7
"4234",1983,92,4,-88
"4235",1983,670,-10,0
"4236",1983,433,-1,2
"4237",1983,451,-7,0
"4238",1983,830,-2,2
"4239",1983,940,7,7
"4240",1983,520,-7,0
"4241",1983,230,10,10
"4242",1983,780,5,6
"4243",1983,625,-7,0
"4244",1983,115,-6,0
"4245",1983,572,-10,0
"4246",1983,380,10,10
"4247",1983,225,10,10
"4248",1983,652,-9,0
"4249",1983,713,-7,0
"4250",1983,510,-6,0
"4251",1983,800,2,3
"4252",1983,461,-7,0
"4253",1983,52,8,8
"4254",1983,616,-8,0
"4255",1983,640,7,7
"4256",1983,696,-8,0
"4257",1983,500,3,4
"4258",1983,200,10,10
"4259",1983,165,-7,0
"4260",1983,2,10,10
"4261",1983,364,-7,0
"4262",1983,101,9,9
"4263",1983,818,-7,0
"4264",1983,678,-6,0
"4265",1983,680,-8,0
"4266",1983,345,-5,1
"4267",1983,490,-9,0
"4268",1983,551,-9,0
"4269",1983,552,1,3
"4270",1984,700,NA,-66
"4271",1984,339,-9,0
"4272",1984,615,-9,0
"4273",1984,540,-7,0
"4274",1984,160,8,8
"4275",1984,900,10,10
"4276",1984,305,10,10
"4277",1984,692,-10,0
"4278",1984,211,10,10
"4279",1984,434,-7,0
